,Token_id,Trait_count,Trait_list
207,207,7,"['Red Panda Beanie', 'Turquoise Kimono', 'Frown', 'Off White C', 'Black Teal Bangs', 'Human', 'Striking']"
208,208,8,"['Red', 'Indifferent', 'Red Stripes Face Paint', 'Relaxed', 'Black T-Shirt', 'Leather Katana', 'Human', 'Silver Disheveled']"
209,209,6,"['Smile', 'Off White A', 'Dreadlocks', 'Turquoise Kimono with Bow', 'Human', 'Relaxed']"
210,210,6,"['Red', 'Cat Kimono', 'Green Pigtails', 'Grin', 'Human', 'Striking']"
211,211,6,"['Red', 'Green Flowy', 'Lavender Kimono with Bow', 'Chewing', 'Red', 'Human']"
212,212,9,"['Red Stripes Face Paint', 'Off White D', 'Katana', 'Blue Short Spiky', 'Meditating', 'Not Bad', 'Human', 'Frog Headband', 'Light Kimono']"
213,213,9,"['Red', 'Dress Shirt', 'Focused', 'Blue Short Spiky', 'Grass', 'Lantern', 'Koi Tattoo', 'Human', 'Red Bandana']"
214,214,7,"['White', 'Sandogasa', 'Black Yukata', 'Pout', 'Off White B', 'Maroon Disheveled', 'Human']"
215,215,6,"['Green Flowy', 'Off White A', 'Chewing', 'White Hoodie', 'Human', 'Determined']"
216,216,8,"['Meh', 'Bandaid', 'Bumblebee Jacket', 'Off White B', 'Tired', 'Orange Swept Back', 'Human', 'Banner']"
217,217,8,"['Pink Flowy', 'Dress Shirt', 'Off White A', 'Ruby', 'Laughing', 'Floorsweeper', 'Beret', 'Human']"
218,218,8,"['Cool Gray', 'Red Qipao with Fur', 'Purple Kanzashi', 'Closed', 'Leather Katana', 'Human', 'Blue Pink Ombre Flowy', 'Determined']"
219,219,8,"['Sake', 'Yellow Bikini', 'Off White D', 'Round Blue Sunglasses', 'Lipstick', 'Blue Nightshade Flowy', 'Human', 'Relaxed']"
220,220,6,"['Red', 'Indifferent', 'Wheat Straw', 'Orange Samurai', 'Blue Kimono', 'Human']"
221,221,8,"['Meh', 'Brown Long', 'Dark Blue', 'Black Glasses', 'Focused', 'Blue Bomber', 'Human', 'Banner']"
222,222,7,"['Red Ninja Top', 'Coin', 'Off White B', 'Blonde Bob', 'Lipstick', 'Calm', 'Human']"
223,223,9,"['Black Bucket Hat', 'Black Hairband', 'Red Stripes Face Paint', 'Smile', 'Off White A', 'Tank Top with Jacket', 'Concerned', 'Lantern', 'Human']"
224,224,7,"['Pink Bangs', 'Off White A', 'Joyful', 'Blue Floral Kimono', 'Frown', 'Human', 'Chill Headphones']"
225,225,8,"['Indifferent', 'Maroon Half Bun', 'Off White D', 'White T-Shirt', 'Distressed Beanie', 'Coin', 'Human', 'Chuckle']"
226,226,10,"['Brown Long', 'Zen Headphones', 'Bean Juice', 'Ayaigasa', 'Red Stripes Face Paint', 'Off White D', 'Suit with Turtleneck', 'Long Stubble', 'Human', 'Closed']"
227,227,7,"['420', 'Brown Disheveled', 'Off White D', 'Brown Yukata', 'Human', 'Frog Headband', 'Closed']"
228,228,6,"['Red Perfecto Jacket', 'Grin', 'Off White B', 'Human', 'Blue Hairband', 'Determined']"
229,229,8,"['Yellow Bikini', 'Off White A', 'Joyful', 'Katana', 'Blonde Flowy', 'Frown', 'Human', 'Chiyogami']"
230,230,7,"['Meh', 'Hawaiian Shirt', 'Backwards Cap', 'Off White A', 'Human', 'Indigo Fluffy', 'Closed']"
231,231,7,"['Hand Wrap', 'Smile', 'Maroon Bob', 'Concerned', 'Off White C', 'Black Tech Jacket', 'Human']"
232,232,9,"['Black Bucket Hat', 'Earth', 'Wheat Straw', 'Off White B', 'Sloth Hoodie', 'Human', 'Amethyst', 'Banner', 'Blue Pink Ombre Flowy']"
233,233,7,"['Sake', 'Red Hoodie', 'Curious', 'Pout', 'Off White B', 'Human', 'Green Samurai']"
234,234,9,"['Red', 'Corded Earbuds', 'Blue Bomber', 'Monkey King Staff', 'Calm', 'Human', 'Silver Hairband', 'Face Mask', 'Red Fang Face Paint']"
235,235,7,"['Cool Gray', 'Blonde Short Spiky', 'Indifferent', 'Chef Headband', 'Blue Bomber', 'Whistling', 'Human']"
236,236,9,"['Umbrella', 'Red', 'Blonde Bun', 'Black Qipao', 'Closed', 'Human', 'Ear Cuffs', 'Closed', 'Ji Eyeband']"
237,237,6,"['Silver Dreadlocks', 'Red', 'Pout', 'Blue Kimono', 'Tired', 'Off White C']"
238,238,8,"['Meh', 'Black Glasses', 'Off White A', 'Focused', 'Pink Samurai', 'Human', 'Boombox', 'White Yukata']"
239,239,8,"['Indifferent', 'Golden Kanabo', 'Off White D', 'Brown Yukata', 'Chef Headband', 'Smoking', 'Human', 'Blue Samurai']"
240,240,7,"['Eye Scar', 'Off White B', 'Violet Flowy', 'Lipstick', 'Pierced Eyebrow', 'Human', 'Light Kimono']"
241,241,8,"['Skull Ear Cuffs', 'Dark Blue', 'Dress Shirt', 'Cat Beanie', 'Lightning', 'Frown', 'Human', 'Silver Ponytail']"
242,242,6,"['Red', 'Black Qipao', 'Maroon Half Bun', 'Ruby', 'Frown', 'Human']"
243,243,10,"['Zanbato', 'Hoodie', 'Choker', 'Sunflower', 'Smile', 'Dark Purple', 'Sleep Mask', 'Human', 'Brown Blonde Flowy', 'Closed']"
244,244,7,"['Meh', 'Hook Sword', 'Pensive', 'Off White B', 'White Hoodie', 'Human', 'Green Half Bun']"
245,245,7,"['Meh', 'Red Panda Beanie', 'Focused', 'Silver Spiky', 'Off White D', 'Human', 'Light Kimono']"
246,246,7,"['Silver Swept Back', 'Golden Monk Staff', 'Indifferent', 'Hoshi Jacket', 'Off White D', 'Human', 'Closed']"
247,247,9,"['Shinto Robe', 'Broken Straw Hat', 'Brown Disheveled', 'Grass', 'Off White C', 'Human', 'Chill Headphones', 'Closed', 'Ji Eyeband']"
248,248,7,"['Brown Long', 'Chain', 'Black Blazer', 'Grass', 'Off White C', 'Human', 'Determined']"
249,249,8,"['Red', 'Hoodie', 'Choker', 'Joyful', 'Teal Bob', 'Laughing', 'Fan', 'Human']"
250,250,8,"['Magenta Pigtails', 'Red', 'Pink Oversized Kimono', 'Smile', 'Ruby', 'Sakura', 'Human', 'Chill Headphones']"
251,251,7,"['Smile', 'Black Qipao', 'Dark Purple', 'Distressed Beanie', 'Brown Half Bun', 'Human', 'Hopeful']"
252,252,8,"['Magenta Pigtails', 'Toothpick', 'Bean Juice', 'Cat T-Shirt', 'Ruby', 'Off White D', 'Blue Sunglasses', 'Human']"
253,253,8,"['Earth', 'Focused', 'Blonde Messy', 'Black Kimono', 'Gaiter', 'Off White C', 'Blue Sunglasses', 'Human']"
254,254,8,"['Ayaigasa', 'Off White A', 'Blue Bob', 'Grin', 'Blue Floral Kimono', 'Lantern', 'Human', 'Closed']"
255,255,7,"['Plated Samurai Armor', 'Blue Nightshade Half Bun', 'Concerned', 'Beads', 'Off White B', 'Frown', 'Human']"
256,256,9,"['Smile', 'Talisman', 'Off White D', 'Green Ponytail', 'Vest', 'Human', 'Cowboy Hat', 'Red Fang Face Paint', 'Hopeful']"
257,257,7,"['Kanabo', 'Joyful', 'Off White B', 'Camo Hoodie', 'Frown', 'Human', 'Pink Pixie']"
258,258,8,"['Closed', 'White Blazer', 'Off White C', 'Smoking', 'Human', 'Banner', 'Eye Patch', 'Teal Messy']"
259,259,7,"['Silver Swept Back', 'Stubble', 'Suspicious', 'Off White C', 'Vest', 'Banner', 'Blue']"
260,260,8,"['Hoshi Jacket', 'Off White D', 'Closed', 'Human', 'Cowboy Hat', 'Boombox', 'Blue Hairband', 'Hopeful']"
261,261,7,"['Backwards Cap', 'Off White A', 'Blue Kimono', 'Red', 'Pout', 'Human', 'Teal Messy']"
262,262,9,"['Backwards Cap', 'Off White D', 'Ethereum', 'Guitar', 'Indigo Swept Back', 'Suit with Turtleneck', 'Careless', 'Human', 'Growl']"
263,263,7,"['Smile', 'Red Ninja Top', 'Off White D', 'Leather Katana', 'Blue', 'Silver Hairband', 'Striking']"
264,264,8,"['Frog Mask', 'Smirk', 'Ethereum', 'Concerned', 'Off White C', 'Human', 'Blue Bikini', 'Green Ombre Flowy']"
265,265,7,"['Buzzcut', 'Dark Blue', 'Sloth Kigurumi', 'Smoking', 'Human', 'Eye Patch', 'Closed']"
266,266,9,"['Red', 'Zen Headphones', 'Silver Dreadlocks', 'Seer Eyeband', 'Floorsweeper', 'Human', 'Face Mask', 'White Layered Yukata', 'Closed']"
267,267,8,"['Golden Frog Kigurumi', 'Red', 'Silver Bangs', 'Round Blue Sunglasses', 'Leather Katana', 'Calm', 'Dark Purple', 'Closed']"
268,268,7,"['Suspicious', 'Off White D', 'Green Yukata', 'Leather Katana', 'Brown Samurai', 'Human', 'Closed']"
269,269,7,"['Zanbato', 'Purple Dreadlocks', 'White Hoodie', 'Off White C', 'Human', 'Chuckle', 'Determined']"
270,270,7,"['Red', 'Brown Bangs', 'Ruby', 'Scroll', 'Blue Qipao', 'Sakura Katana', 'Human']"
271,271,8,"['Teal Bun', 'Fur Hoodie', 'Smile', 'Daydreaming', 'Guitar', 'Off White C', 'Human', 'Ear Cuffs']"
272,272,9,"['Zanbato', 'Cool Gray', 'Fireflies', 'Striking', 'Sloth', 'Closed', 'Human', 'Light Kimono', 'Pink Pixie']"
273,273,7,"['Smirk', 'Maroon Yukata', 'Off White A', 'Maroon Half Bun', 'Human', 'Banner', 'Bored']"
274,274,8,"['Fur Hoodie', 'Off White A', 'Round Purple Sunglasses', 'Dreadlocks', 'Bat', 'Lipstick', 'Human', 'Determined']"
275,275,8,"['Chain', 'Black Blazer', 'Focused', 'Dark Purple', 'Indigo Long', 'Pointy Straw Hat', 'Human', 'Closed']"
276,276,7,"['Off White D', 'Bubble Gum', 'Brown Yukata', 'Tired', 'Bat', 'Human', 'Blonde Long']"
277,277,7,"['Stubble', 'Off White D', 'Green Yukata', 'Lantern', 'Human', 'Indigo Fluffy', 'Determined']"
278,278,9,"['Red', 'Red Panda Mask', 'Teal Long', 'Kung Fu Shirt', 'Suspicious', 'Coin', 'Pout', 'Human', 'Red Panda']"
279,279,9,"['Magenta Pigtails', 'Surprised', 'Cat T-Shirt', 'Skateboard', 'Off White C', 'Pointy Straw Hat', 'Human', 'Red Bandana', 'Determined']"
280,280,11,"['Red', 'Shinai', 'Maroon Short Spiky', 'Red Spiked Ring', 'Ayaigasa', 'Red Stripes Face Paint', 'Red', 'Scroll', 'Blue Kimono', 'Beads', 'Closed']"
281,281,8,"['Cat Headband', 'Cat Kimono', 'Off White B', 'Lipstick', 'Koi Tattoo', 'Purple Pigtails', 'Human', 'Determined']"
282,282,6,"['Laughing', 'Maroon Bob', 'Off White C', 'Human', 'Blue Bikini', 'Closed']"
283,283,8,"['Smirk', 'Black Glasses', 'Kanabo', 'Daydreaming', 'Brown Half Bun', 'Blue Bomber', 'Off White C', 'Human']"
284,284,7,"['420', 'Fishing Rod', 'Dark Blue', 'Powder Blue Swept Back', 'Blue Kimono', 'Human', 'Bored']"
285,285,7,"['Toothpick', 'Curious', 'Dark Blue', 'Green Spiky', 'Reading Glasses', 'Human', 'Red Panda Kigurumi']"
286,286,9,"['Dark Purple', 'Laughing', 'Pink Hairband', 'Gloves', 'Red Floral Kimono', 'Butterfly', 'Blue Sunglasses', 'Human', 'Amethyst']"
287,287,7,"['Rain Jacket', 'Off White A', 'Grin', 'Maroon Bun', 'Leather Katana', 'Human', 'Striking']"
288,288,6,"['Off White A', 'Focused', 'White Blazer', 'Orange Samurai', 'Grass', 'Human']"
289,289,8,"['Meh', 'Green Teal Long', 'Off White D', 'Bat', 'Human', 'IKZ Baseball Cap', 'Hoodie with Bag', 'Determined']"
290,290,6,"['Blonde Bun', 'Black Qipao', 'Off White B', 'Concerned', 'Lipstick', 'Human']"
291,291,6,"['Purple Spiky', 'Dress Shirt', 'Off White A', 'Meditating', 'Not Bad', 'Human']"
292,292,8,"['Smirk', 'Teal Hairband', 'Distressed Beanie', 'Leather Katana', 'Sloth Hoodie', 'Off White C', 'Human', 'Relaxed']"
293,293,6,"['Magenta Flowy', 'Smile', 'Black Qipao', 'Dark Purple', 'Human', 'Relaxed']"
294,294,8,"['Red', 'Earth', 'Alpine Jacket', 'Kabuki Facepaint', 'Blue Bob', 'Laughing', 'Human', 'Closed']"
295,295,9,"['Red Panda Hoodie', 'Yellow Kanzashi', 'Relaxed', 'Off White D', 'Coin', 'Pearl', 'Hopeful', 'Human', 'Pink Pixie']"
296,296,9,"['Red', 'Red Stripes Face Paint', 'Camo Tech Jacket', 'Silver Bun', 'Frown', 'Fire', 'Fireball', 'Human', 'Determined']"
297,297,8,"['Hand Wrap', 'Horns', 'Bumblebee Jacket', 'Off White B', 'Concerned', 'Chewing', 'Green Ombre Bangs', 'Blue']"
298,298,8,"['White', 'Yellow Bikini', 'Orange Pixie', 'Tongue Out', 'Off White D', 'Smoke', 'Human', 'Sakura']"
299,299,8,"['Cat Headband', 'Off White D', 'Glowing', 'Blue Short Spiky', 'Human', 'Golden Katana', 'Face Mask', 'Tank Top']"
300,300,8,"['Hand Wrap', 'Tongue Out', 'Lipstick Kiss', 'Off White B', 'Indigo Bangs', 'Blue Qipao', 'Human', 'Hopeful']"
301,301,7,"['Meh', 'Chill', 'Brown Spiky', 'Cloud Poncho', 'Off White D', 'Human', 'Banner']"
302,302,7,"['Dress Shirt', 'Off White A', 'Katana', 'Calm', 'Human', 'Blue Hairband', 'Tactical Knife']"
303,303,7,"['Off White D', 'Blonde Hairband', 'Coin', 'Calm', 'Human', 'Frog Hoodie', 'Closed']"
304,304,9,"['Umbrella', 'Red', 'Matsuri Happi', 'Red Spiked Ring', 'Red', 'Red', 'Gaiter', 'Maroon Fluffy', 'Red Fang Face Paint']"
305,305,8,"['Joyful', 'Off White D', 'Blue Bob', 'Scroll', 'Tank Top with Jacket', 'Floorsweeper', 'Human', 'Golden Headphones']"
306,306,8,"['Teal Bun', 'Smirk', 'Yellow Kanzashi', 'Off White A', 'Hoshi Jacket', 'Calm', 'Human', 'Banner']"
307,307,8,"['Red', 'Chill', 'Green Yukata', 'Human', 'Silver Long', 'Chill Headphones', 'Shuriken', 'Closed']"
308,308,8,"['Spirit', 'Wu', 'Turquoise Kimono', 'Off White D', 'Grin', 'Spirit Goddess', 'Banner', 'Striking']"
309,309,8,"['Lantern', 'Heart Eye Patch', 'Human', 'Silver Hairband', 'Tank Top', 'Smirk', 'Closed', 'Off White D']"
310,310,8,"['Green Teal Long', 'Off White B', 'Leather Katana', 'Pierced Eyebrow', 'Human', 'Azuki Cap', 'Kimono with Straw Hat', 'Closed']"
311,311,7,"['Red', 'Shinai', 'Smile', 'Blue Qipao', 'Human', 'Relaxed', 'Purple Half Bun']"
312,312,7,"['Fishing Rod', 'Brown Spiky', 'Off White D', 'Bubble Gum', 'Suikan', 'Careless', 'Human']"
313,313,7,"['Bandaid', 'Off White A', 'Red', 'Maroon Ponytail', 'Light Armor', 'Closed', 'Closed']"
314,314,8,"['Chain', 'Off White A', 'Brown Samurai', 'Human', 'Eye Patch', 'Closed', 'Closed', 'Red Kimono']"
315,315,7,"['Off White A', 'Turquoise Kimono', 'Grass', 'Concerned', 'Violet Flowy', 'Human', 'Shuriken']"
316,316,8,"['420', 'Horns', 'Off White A', 'Daydreaming', 'Red Panda Kimono', 'Human', 'Banner', 'Powder Blue Pigtails']"
317,317,8,"['Red Stripes Face Paint', 'Focused', 'Blonde Messy', 'Off White D', 'Brown Yukata', 'Human', 'Growl', 'Chill Headphones']"
318,318,9,"['Cat Headband', 'Hook Sword', 'Closed', 'Relaxed', 'Off White C', 'Black Bangs', 'Human', 'Red Fang Face Paint', 'Light Kimono']"
319,319,6,"['Teal Hairband', 'Wheat Straw', 'Off White A', 'Blue Floral Kimono', 'Human', 'Determined']"
320,320,8,"['Chewing', 'Off White B', 'Purple Bun', 'Black Bomber', 'Human', 'Wireless Earbuds', 'Seer Eyeband', 'Closed']"
321,321,7,"['Indifferent', 'Off White A', 'Red', 'Grass', 'Bat', 'Silver Long', 'Light Kimono']"
322,322,9,"['Zen Headphones', 'Hook Sword', 'Powder Blue Swept Back', 'Suspicious', 'Off White B', 'Cat Yukata', 'Cat Baseball Cap', 'Human', 'Growl']"
323,323,8,"['Stubble', 'Chain', 'Black Blazer', 'Reading Glasses', 'Off White B', 'Blue Spiky', 'Careless', 'Human']"
324,324,9,"['Hawaiian Shirt', 'Curious', 'Silver Spiky', 'Off White D', 'Coin', 'Cat Baseball Cap', 'Not Bad', 'Human', 'Ear Cuffs']"
325,325,8,"['Toothpick', 'Shinto Robe', 'Red', 'Maroon Short Spiky', 'Fireball', 'Human', 'Closed', 'Ji Eyeband']"
326,326,7,"['Buzzcut', 'Alpine Jacket', 'Pout', 'Off White C', 'Pierced Eyebrow', 'Human', 'Red Panda Baseball Cap']"
327,327,6,"['Hoshi Jacket', 'Off White D', 'Pensive', 'Human', 'Blonde Swept Back', 'Chuckle']"
328,328,7,"['Cat Headband', 'Smile', 'Black Pigtails', 'Off White B', 'Beige Poncho', 'Human', 'Striking']"
329,329,10,"['Red', 'Silver Swept Back', '420', 'Black Kimono', 'Suspicious', 'Fan', 'Blue Sunglasses', 'Sandogasa', 'Golden Headphones', 'Blue']"
330,330,7,"['Chill', 'Kung Fu Shirt', 'Off White D', 'Fan', 'Human', 'Black Disheveled', 'Closed']"
331,331,8,"['Suspicious', 'Off White D', 'Coin', 'Maroon Disheveled', 'Human', 'IKZ Baseball Cap', 'Light Kimono', 'Chuckle']"
332,332,9,"['Smile', 'Backwards Cap', 'Off White D', 'Violet Flowy', 'Red Floral Kimono', 'Sleep Mask', 'Blue Bean', 'Human', 'Closed']"
333,333,10,"['Hook Sword', 'Indifferent', 'Off White D', 'Pout', 'Round Blue Sunglasses', 'Green Yukata', 'Indigo Swept Back', 'Human', 'Ear Cuffs', 'Chill Headphones']"
334,334,8,"['Orange Short Spiky', 'Backwards Cap', 'Off White B', 'Yin Yang', 'Careless', 'Human', 'Growl', 'Kimono with Straw Hat']"
335,335,8,"['Shinto Robe', 'Relaxed', 'Off White A', 'Maroon Half Bun', 'Sleep Mask', 'Lantern', 'Human', 'Closed']"
336,336,6,"['Dark Blue', 'Camo Tech Jacket', 'Maroon Bob', 'Grass', 'Human', 'Amethyst']"
337,337,6,"['Teal Hairband', 'Dress Shirt', 'Off White A', 'Smoking', 'Human', 'Relaxed']"
338,338,7,"['Red', 'Chill', 'Horns', 'Brown Disheveled', 'Azuki Track Jacket', 'Long Stubble', 'Human']"
339,339,8,"['Red', 'Maroon Yukata', 'Eye Patch', 'Lantern', 'Human', 'Growl', 'Green Samurai', 'Closed']"
340,340,7,"['Off White A', 'Suspicious', 'Black T-Shirt', 'Smoking', 'Human', 'Green Half Bun', 'Hand Seal']"
341,341,7,"['Turquoise Kimono', 'Eye Scar', 'Blue Bob', 'Off White D', 'Concerned', 'Grass', 'Human']"
342,342,9,"['Cool Gray', 'Curious', 'Newsboy Cap', 'Fan', 'Blue Short Spiky', 'Long Stubble', 'White T-Shirt', 'Human', 'Chill Headphones']"
343,343,8,"['Kimono with Jacket', 'Indigo Messy', 'White', 'Red Stripes Face Paint', 'Relaxed', 'Off White D', 'Smoke', 'Human']"
344,344,7,"['Kimono with Jacket', 'Spirit', 'Spirit Fluffy', 'White', 'Meh', 'Dark Blue', 'Small Hoop']"
345,345,9,"['Hook Sword', 'Buzzcut', 'Sword', 'Off White A', 'Red', 'Round Blue Sunglasses', 'Meditating', 'Chuckle', 'Light Kimono']"
346,346,8,"['Towel', 'White', 'Laughing', 'Off White B', 'Blue Kimono with Bow', 'Yellow Fan', 'Purple Pigtails', 'Human']"
347,347,7,"['Red', 'Chewing', 'Brown Flowy', 'Sloth Hoodie', 'Sakura Katana', 'Human', 'Determined']"
348,348,8,"['Blue Bomber', 'Lipstick', 'Bat', 'Off White C', 'Human', 'Seer Eyeband', 'Closed', 'Brown Ponytail']"
349,349,7,"['Purple Spiky', 'Stubble', 'Matsuri Happi', 'Off White C', 'Human', 'Wireless Earbuds', 'Determined']"
350,350,9,"['Chill', 'Black Pink Long', 'Red Stripes Face Paint', 'Relaxed', 'Dress Shirt', 'Off White A', 'Distressed Beanie', 'Monk Staff', 'Human']"
351,351,8,"['Pink Flowy', 'Bean Juice', 'Off White D', 'Laughing', 'Human', 'Amethyst', 'Chill Headphones', 'Black Oversized Kimono']"
352,352,9,"['Relaxed', 'Bokken', 'Teal Bangs', 'Off White B', 'Sleep Mask', 'Human', 'Azuki Cap', 'Light Armor', 'Closed']"
353,353,9,"['Zen Headphones', 'Closed', 'Red Panda Headband', 'Off White D', 'Bat', 'Human', 'Sleep Bubble', 'Red Panda Yukata', 'Blonde Long']"
354,354,7,"['Off White D', 'Grin', 'Black Pigtails', 'Azuki Sweater', 'Sakura Katana', 'Human', 'Hopeful']"
355,355,8,"['Joyful', 'Indigo Pixie', 'Pearl', 'Whistling', 'Floorsweeper', 'Off White C', 'Human', 'Tank Top']"
356,356,10,"['Blonde Bun', 'Tribal Tattoo', 'Frog T-Shirt', 'Ruby', 'Distressed Beanie', 'Lipstick', 'Off White C', 'Monk Staff', 'Human', 'Dragon']"
357,357,9,"['Bean Juice', 'Horns', 'Black Ninja Top', 'Smile', 'Off White D', 'Dreadlocks', 'Fire', 'Calm', 'Human']"
358,358,9,"['Meh', 'Fishing Rod', 'Cool Gray', 'Silver Half Bun', 'Chill', 'Fireflies', 'Azuki Track Jacket', 'Red Fang Face Paint', 'Blue']"
359,359,7,"['Wheat Straw', 'Black Qipao', 'Orange Pixie', 'Off White A', 'Daydreaming', 'Leather Katana', 'Human']"
360,360,6,"['Red Hoodie', 'Dark Blue', 'Chewing', 'Glowing', 'Brown Flowy', 'Human']"
361,361,7,"['Meh', 'Magenta Long', 'Bokken', 'Blue Bomber', 'Off White C', 'Meditating', 'Human']"
362,362,7,"['Tongue Out', 'Off White B', 'Camo Hoodie', 'Leather Katana', 'Black Bangs', 'Human', 'Amethyst']"
363,363,8,"['Cool Gray', 'Red Ninja Top', 'Sleep Mask', 'Sloth Baseball Cap', 'Blonde Pixie', 'Human', 'Sleep Bubble', 'Closed']"
364,364,8,"['Curious', 'Red Spiked Ring', 'Red Perfecto Jacket', 'Dark Purple', 'Fan', 'Orange Swept Back', 'Human', 'Chuckle']"
365,365,7,"['Smirk', 'Matsuri Happi', 'Sloth Headband', 'Long Dreadlocks', 'Off White D', 'Meditating', 'Human']"
366,366,8,"['Brown Long', 'Off White A', 'Blue Kimono', 'Sakura Katana', 'Human', 'Frog Beanie', 'Face Mask', 'Closed']"
367,367,9,"['Fishing Rod', 'Smile', 'Red', 'Butterfly', 'Relaxed', 'Dark Purple', 'Green Ombre Bangs', 'Blue Bikini', 'Purple Kanzashi']"
368,368,9,"['Fishing Rod', 'Relaxed', 'Dress Shirt', 'Full Bandana', 'Joyful', 'Off White D', 'Blue Bun', 'Human', 'Blue Cylinder']"
369,369,8,"['Red', 'Turquoise Kimono', 'Chewing', 'Coin', 'Pearl', 'Concerned', 'Human', 'Pink Pixie']"
370,370,7,"['Dress Shirt', 'Maroon Bob', 'Bat', 'Off White C', 'Human', 'Sleep Bubble', 'Closed']"
371,371,8,"['Meh', 'Hand Wrap', 'Closed', 'Long Dreadlocks', 'Off White C', 'Human', 'Eye Patch', 'White Yukata']"
372,372,7,"['Indigo Pixie', 'Cat T-Shirt', 'Grin', 'Off White D', 'Gloves', 'Human', 'Hopeful']"
373,373,7,"['Sakura Katana', 'Off White D', 'Lipstick', 'Vest', 'Human', 'Indigo Ponytail', 'Hopeful']"
374,374,10,"['Cat Headphones', 'Pink Oversized Kimono', 'Newsboy Cap', 'Off White D', 'Concerned', 'Round Blue Sunglasses', 'Lightning Orb', 'Smoking', 'Human', 'Brown Ponytail']"
375,375,8,"['Frog Mask', 'Corded Earbuds', 'Frog T-Shirt', 'Off White C', 'Careless', 'Human', 'Chuckle', 'Teal Messy']"
376,376,8,"['Daydreaming', 'Laughing', 'Off White B', 'Blue', 'Monk Staff', 'Blue Bikini', 'Red Tassel', 'Silver Ponytail']"
377,377,9,"['Teal Bun', '420', 'Cat T-Shirt', 'Katana', 'Off White B', 'Concerned', 'Koi Tattoo', 'Human', 'Red Fang Face Paint']"
378,378,9,"['Green Flowy', 'Ayaigasa', 'Off White A', 'Yin Yang', 'Azuki Sweater', 'Gaiter', 'Sakura Katana', 'Human', 'Closed']"
379,379,10,"['Blonde Bun', 'Shinai', 'Yellow Kanzashi', 'Closed', 'Lavender Kimono with Bow', 'Off White A', 'Scroll', 'Spiked Ring', 'Human', 'Heart Eye Patch']"
380,380,9,"['Magenta Pigtails', 'Zanbato', 'Red Stripes Face Paint', 'Sunflower', 'Wheat Straw', 'Off White A', 'Red', 'Tank Top with Jacket', 'Concerned']"
381,381,8,"['Smirk', 'Black Ninja Top', 'Green Ponytail', 'Off White C', 'Calm', 'Human', 'Ear Cuffs', 'Boombox']"
382,382,9,"['Talisman', 'Daydreaming', 'Off White B', 'Whistling', 'Turquoise Kimono with Bow', 'Human', 'Chill Headphones', 'Purple Kanzashi', 'Brown Ponytail']"
383,383,7,"['Red', 'Red Perfecto Jacket', 'Focused', 'Coin', 'Human', 'Blonde Swept Back', 'Closed']"
384,384,6,"['Smirk', 'Dark Purple', 'Brown Samurai', 'Human', 'Black Hoodie', 'Determined']"
385,385,8,"['Backwards Cap', 'Laughing', 'Sakura', 'Off White C', 'Red Floral Kimono', 'Maroon Ponytail', 'Calm', 'Human']"
386,386,8,"['Green Flowy', 'Black Ninja Top', 'Ruby', 'Katana', 'Grass', 'Off White C', 'Human', 'Blush']"
387,387,8,"['Bean Juice', 'Eye Patch', 'Pout', 'Off White B', 'White Hoodie', 'Human', 'Green Samurai', 'Closed']"
388,388,7,"['Meh', 'Kanabo', 'Azuki Track Jacket', 'Green Fluffy', 'Off White C', 'Meditating', 'Human']"
389,389,8,"['Surprised', 'Yellow Kanzashi', 'Off White D', 'Teal Bangs', 'Leather Katana', 'Red Floral Kimono', 'Human', 'Closed']"
390,390,8,"['Meh', 'Horns', 'Off White B', 'Suikan', 'Magenta Messy', 'Human', 'Shuriken', 'Determined']"
391,391,8,"['Shinto Robe', 'Zanbato', 'Buzzcut', 'Backwards Cap', 'Focused', 'Pout', 'Off White B', 'Human']"
392,392,8,"['Cool Gray', 'Black Ninja Top', 'Long Dreadlocks', 'Fan', 'Gaiter', 'Lightning', 'Human', 'IKZ Baseball Cap']"
393,393,8,"['Brown Bangs', 'Kabuki Facepaint', 'Fan', 'Frown', 'Off White C', 'Human', 'Blue Bikini', 'Closed']"
